date,channel,country,campaign,spend,impressions,clicks
2025-08-09,Paid Search,DE,brand,310.37,4311,197
2025-08-09,Paid Search,DE,nonbrand,305.05,4237,186
2025-08-09,Paid Search,IN,brand,327.29,4546,216
2025-08-09,Paid Search,IN,nonbrand,245.2,3406,167
2025-08-09,Paid Search,UK,brand,519.84,7220,335
2025-08-09,Paid Search,UK,nonbrand,560.32,7782,362
2025-08-09,Paid Search,US,brand,782.33,10866,484
2025-08-09,Paid Search,US,nonbrand,757.05,10515,475
2025-08-09,Paid Social,BR,prospecting,201.77,15520,290
2025-08-09,Paid Social,BR,retargeting,212.1,16315,299
2025-08-09,Paid Social,DE,prospecting,288.74,22211,440
2025-08-09,Paid Social,DE,retargeting,255.38,19645,362
2025-08-09,Paid Social,IN,prospecting,201.13,15471,254
2025-08-09,Paid Social,IN,retargeting,223.81,17216,363
2025-08-09,Paid Social,UK,prospecting,352.02,27078,490
2025-08-09,Paid Social,UK,retargeting,354.53,27271,457
2025-08-09,Paid Social,US,prospecting,632.22,48633,892
2025-08-09,Paid Social,US,retargeting,560.6,43123,755
2025-08-09,Referral,BR,affiliates,89.52,1989,100
2025-08-09,Referral,DE,affiliates,139.26,3095,154
2025-08-09,Referral,IN,affiliates,109.56,2435,109
2025-08-09,Referral,UK,affiliates,157.27,3495,165
2025-08-09,Referral,US,affiliates,256.05,5690,295
2025-08-09,SEO,BR,organic,29.28,4183,287
2025-08-09,SEO,DE,organic,32.43,4632,306
2025-08-09,SEO,IN,organic,22.38,3197,219
2025-08-09,SEO,UK,organic,41.54,5934,355
2025-08-09,SEO,US,organic,56.58,8083,522
2025-08-10,Display,BR,prospecting,99.21,19841,176
2025-08-10,Display,BR,retargeting,82.59,16519,130
2025-08-10,Display,DE,prospecting,120.92,24185,191
2025-08-10,Display,DE,retargeting,134.61,26922,214
2025-08-10,Display,IN,prospecting,90.18,18037,137
2025-08-10,Display,IN,retargeting,94.26,18851,145
2025-08-10,Display,UK,prospecting,194.56,38912,316
2025-08-10,Display,UK,retargeting,186.37,37275,292
2025-08-10,Display,US,prospecting,238.1,47619,379
2025-08-10,Display,US,retargeting,200.81,40162,320
2025-08-10,Email,BR,lifecycle,27.84,3093,292
2025-08-10,Email,BR,newsletter,30.12,3346,308
2025-08-10,Email,DE,lifecycle,43.4,4822,424
2025-08-10,Email,DE,newsletter,35.24,3916,381
2025-08-10,Email,IN,lifecycle,22.35,2484,232
2025-08-10,Email,IN,newsletter,31.97,3552,320
2025-08-10,Email,UK,lifecycle,57.73,6415,579
2025-08-10,Email,UK,newsletter,46.14,5127,480
2025-08-10,Email,US,lifecycle,61.53,6836,605
2025-08-10,Email,US,newsletter,75.65,8406,712
2025-08-10,Paid Search,BR,brand,305.84,4248,182
2025-08-10,Paid Search,BR,nonbrand,328.28,4559,221
2025-08-10,Paid Search,DE,brand,336.72,4677,212
2025-08-10,Paid Search,DE,nonbrand,431.82,5997,263
2025-08-10,Paid Search,IN,brand,224.59,3119,143
2025-08-10,Paid Search,IN,nonbrand,185.45,2576,103
2025-08-10,Paid Search,UK,brand,524.66,7287,323
2025-08-10,Paid Search,UK,nonbrand,523.22,7267,334
2025-08-10,Paid Search,US,brand,785.21,10906,529
2025-08-10,Paid Search,US,nonbrand,740.52,10285,420
2025-08-10,Paid Social,BR,prospecting,247.57,19044,383
2025-08-10,Paid Social,BR,retargeting,218.16,16782,301
2025-08-10,Paid Social,DE,prospecting,328.77,25290,468
2025-08-10,Paid Social,DE,retargeting,269.53,20733,382
2025-08-10,Paid Social,IN,prospecting,183.68,14129,279
2025-08-10,Paid Social,IN,retargeting,235.15,18088,336
2025-08-10,Paid Social,UK,prospecting,342.17,26320,462
2025-08-10,Paid Social,UK,retargeting,432.36,33259,622
2025-08-10,Paid Social,US,prospecting,647.97,49844,943
2025-08-10,Paid Social,US,retargeting,463.12,35625,632
2025-08-10,Referral,BR,affiliates,98.24,2183,113
2025-08-10,Referral,DE,affiliates,151.15,3359,172
2025-08-10,Referral,IN,affiliates,97.95,2177,105
2025-08-10,Referral,UK,affiliates,159.5,3544,173
2025-08-10,Referral,US,affiliates,194.38,4319,207
2025-08-10,SEO,BR,organic,24.05,3436,234
2025-08-10,SEO,DE,organic,29.66,4237,316
2025-08-10,SEO,IN,organic,21.44,3063,234
2025-08-10,SEO,UK,organic,45.51,6501,447
2025-08-10,SEO,US,organic,66.74,9534,687
2025-08-11,Display,BR,prospecting,101.58,20317,179
2025-08-11,Display,BR,retargeting,69.81,13963,111
2025-08-11,Display,DE,prospecting,125.59,25118,189
2025-08-11,Display,DE,retargeting,90.17,18034,140
2025-08-11,Display,IN,prospecting,88.6,17720,135
2025-08-11,Display,IN,retargeting,88.81,17761,151
2025-08-11,Display,UK,prospecting,154.4,30880,253
2025-08-11,Display,UK,retargeting,118.2,23639,182
2025-08-11,Display,US,prospecting,218.49,43698,340
2025-08-11,Display,US,retargeting,197.22,39445,315
2025-08-11,Email,BR,lifecycle,26.04,2894,251
2025-08-11,Email,BR,newsletter,27.39,3044,284
2025-08-11,Email,DE,lifecycle,30.5,3389,277
2025-08-11,Email,DE,newsletter,37.85,4205,423
2025-08-11,Email,IN,lifecycle,19.77,2197,204
2025-08-11,Email,IN,newsletter,17.29,1921,179
2025-08-11,Email,UK,lifecycle,37.22,4135,380
2025-08-11,Email,UK,newsletter,46.93,5214,488
2025-08-11,Email,US,lifecycle,64.36,7151,665
2025-08-11,Email,US,newsletter,59.21,6579,537
2025-08-11,Paid Search,BR,brand,232.76,3233,156
2025-08-11,Paid Search,BR,nonbrand,255.7,3551,152
2025-08-11,Paid Search,DE,brand,309.11,4293,191
2025-08-11,Paid Search,DE,nonbrand,330.81,4595,208
2025-08-11,Paid Search,IN,brand,244.24,3392,158
2025-08-11,Paid Search,IN,nonbrand,213.24,2962,138
2025-08-11,Paid Search,UK,brand,474.58,6591,295
2025-08-11,Paid Search,UK,nonbrand,440.96,6124,290
2025-08-11,Paid Search,US,brand,699.58,9716,439
2025-08-11,Paid Search,US,nonbrand,656.72,9121,378
2025-08-11,Paid Social,BR,prospecting,181.54,13965,249
2025-08-11,Paid Social,BR,retargeting,208.16,16012,294
2025-08-11,Paid Social,DE,prospecting,305.73,23518,401
2025-08-11,Paid Social,DE,retargeting,251.35,19334,353
2025-08-11,Paid Social,IN,prospecting,218.1,16777,319
2025-08-11,Paid Social,IN,retargeting,228.41,17570,319
2025-08-11,Paid Social,UK,prospecting,401.0,30846,614
2025-08-11,Paid Social,UK,retargeting,449.68,34591,649
2025-08-11,Paid Social,US,prospecting,543.85,41834,787
2025-08-11,Paid Social,US,retargeting,476.87,36682,689
2025-08-11,Referral,BR,affiliates,90.47,2010,100
2025-08-11,Referral,DE,affiliates,98.78,2195,108
2025-08-11,Referral,IN,affiliates,90.74,2016,114
2025-08-11,Referral,UK,affiliates,147.86,3286,165
2025-08-11,Referral,US,affiliates,186.64,4148,218
2025-08-11,SEO,BR,organic,23.02,3288,220
2025-08-11,SEO,DE,organic,28.05,4007,259
2025-08-11,SEO,IN,organic,22.73,3247,247
2025-08-11,SEO,UK,organic,41.11,5873,397
2025-08-11,SEO,US,organic,53.63,7662,570
2025-08-12,Display,BR,prospecting,98.93,19786,161
2025-08-12,Display,BR,retargeting,88.56,17713,150
2025-08-12,Display,DE,prospecting,113.82,22764,188
2025-08-12,Display,DE,retargeting,129.63,25926,221
2025-08-12,Display,IN,prospecting,85.92,17183,130
2025-08-12,Display,IN,retargeting,78.91,15781,123
2025-08-12,Display,UK,prospecting,126.5,25299,208
2025-08-12,Display,UK,retargeting,127.09,25418,193
2025-08-12,Display,US,prospecting,196.3,39259,311
2025-08-12,Display,US,retargeting,194.08,38815,342
2025-08-12,Email,BR,lifecycle,25.58,2842,258
2025-08-12,Email,BR,newsletter,35.55,3950,366
2025-08-12,Email,DE,lifecycle,31.69,3521,333
2025-08-12,Email,DE,newsletter,26.04,2894,252
2025-08-12,Email,IN,lifecycle,29.28,3254,310
2025-08-12,Email,IN,newsletter,31.66,3518,325
2025-08-12,Email,UK,lifecycle,45.22,5024,482
2025-08-12,Email,UK,newsletter,43.6,4844,481
2025-08-12,Email,US,lifecycle,66.78,7420,667
2025-08-12,Email,US,newsletter,38.65,4294,398
2025-08-12,Paid Search,BR,brand,225.79,3136,144
2025-08-12,Paid Search,BR,nonbrand,265.4,3686,161
2025-08-12,Paid Search,DE,brand,386.86,5373,252
2025-08-12,Paid Search,DE,nonbrand,335.65,4662,228
2025-08-12,Paid Search,IN,brand,253.72,3524,159
2025-08-12,Paid Search,IN,nonbrand,242.98,3375,157
2025-08-12,Paid Search,UK,brand,409.51,5688,269
2025-08-12,Paid Search,UK,nonbrand,341.51,4743,223
2025-08-12,Paid Search,US,brand,619.22,8600,388
2025-08-12,Paid Search,US,nonbrand,498.31,6921,312
2025-08-12,Paid Social,BR,prospecting,195.08,15006,269
2025-08-12,Paid Social,BR,retargeting,203.58,15660,275
2025-08-12,Paid Social,DE,prospecting,271.79,20907,368
2025-08-12,Paid Social,DE,retargeting,272.12,20932,362
2025-08-12,Paid Social,IN,prospecting,202.61,15586,278
2025-08-12,Paid Social,IN,retargeting,205.33,15794,289
2025-08-12,Paid Social,UK,prospecting,362.12,27856,466
2025-08-12,Paid Social,UK,retargeting,302.82,23293,406
2025-08-12,Paid Social,US,prospecting,417.65,32127,540
2025-08-12,Paid Social,US,retargeting,462.34,35565,625
2025-08-12,Referral,BR,affiliates,99.1,2202,105
2025-08-12,Referral,DE,affiliates,113.61,2525,114
2025-08-12,Referral,IN,affiliates,101.09,2246,115
2025-08-12,Referral,UK,affiliates,171.64,3814,201
2025-08-12,Referral,US,affiliates,209.94,4665,230
2025-08-12,SEO,BR,organic,18.09,2585,168
2025-08-12,SEO,DE,organic,31.17,4452,312
2025-08-12,SEO,IN,organic,22.87,3267,235
2025-08-12,SEO,UK,organic,39.38,5625,430
2025-08-12,SEO,US,organic,48.61,6944,476
2025-08-13,Display,BR,prospecting,95.28,19055,150
2025-08-13,Display,BR,retargeting,103.62,20724,156
2025-08-13,Display,DE,prospecting,98.71,19742,171
2025-08-13,Display,DE,retargeting,128.41,25682,187
2025-08-13,Display,IN,prospecting,96.32,19264,158
2025-08-13,Display,IN,retargeting,74.37,14873,115
2025-08-13,Display,UK,prospecting,179.7,35940,263
2025-08-13,Display,UK,retargeting,123.9,24779,184
2025-08-13,Display,US,prospecting,188.72,37745,289
2025-08-13,Display,US,retargeting,219.25,43850,363
2025-08-13,Email,BR,lifecycle,25.88,2875,251
2025-08-13,Email,BR,newsletter,27.09,3010,254
2025-08-13,Email,DE,lifecycle,30.23,3359,309
2025-08-13,Email,DE,newsletter,31.89,3543,351
2025-08-13,Email,IN,lifecycle,25.95,2883,276
2025-08-13,Email,IN,newsletter,25.67,2853,260
2025-08-13,Email,UK,lifecycle,54.89,6099,585
2025-08-13,Email,UK,newsletter,47.79,5310,468
2025-08-13,Email,US,lifecycle,53.3,5922,552
2025-08-13,Email,US,newsletter,66.46,7384,713
2025-08-13,Paid Search,BR,brand,317.39,4408,176
2025-08-13,Paid Search,BR,nonbrand,264.81,3678,184
2025-08-13,Paid Search,DE,brand,346.62,4814,212
2025-08-13,Paid Search,DE,nonbrand,387.59,5383,254
2025-08-13,Paid Search,IN,brand,222.9,3096,134
2025-08-13,Paid Search,IN,nonbrand,246.37,3422,172
2025-08-13,Paid Search,UK,brand,456.93,6346,251
2025-08-13,Paid Search,UK,nonbrand,374.0,5195,242
2025-08-13,Paid Search,US,brand,697.4,9686,434
2025-08-13,Paid Search,US,nonbrand,550.03,7639,385
2025-08-13,Paid Social,BR,prospecting,168.43,12956,255
2025-08-13,Paid Social,BR,retargeting,257.68,19822,344
2025-08-13,Paid Social,DE,prospecting,266.13,20471,394
2025-08-13,Paid Social,DE,retargeting,344.01,26462,461
2025-08-13,Paid Social,IN,prospecting,168.81,12985,217
2025-08-13,Paid Social,IN,retargeting,267.1,20546,338
2025-08-13,Paid Social,UK,prospecting,372.78,28675,499
2025-08-13,Paid Social,UK,retargeting,391.07,30083,502
2025-08-13,Paid Social,US,prospecting,511.95,39381,750
2025-08-13,Paid Social,US,retargeting,440.94,33918,564
2025-08-13,Referral,BR,affiliates,108.11,2402,108
2025-08-13,Referral,DE,affiliates,148.05,3290,164
2025-08-13,Referral,IN,affiliates,70.5,1567,83
2025-08-13,Referral,UK,affiliates,158.04,3512,182
2025-08-13,Referral,US,affiliates,182.1,4047,224
2025-08-13,SEO,BR,organic,25.06,3579,282
2025-08-13,SEO,DE,organic,31.2,4457,298
2025-08-13,SEO,IN,organic,17.2,2458,180
2025-08-13,SEO,UK,organic,34.46,4923,343
2025-08-13,SEO,US,organic,65.93,9419,653
2025-08-14,Display,BR,prospecting,85.38,17076,129
2025-08-14,Display,BR,retargeting,93.02,18604,139
2025-08-14,Display,DE,prospecting,111.76,22351,188
2025-08-14,Display,DE,retargeting,140.79,28159,193
2025-08-14,Display,IN,prospecting,94.18,18836,149
2025-08-14,Display,IN,retargeting,87.24,17447,147
2025-08-14,Display,UK,prospecting,129.92,25985,198
2025-08-14,Display,UK,retargeting,172.9,34581,290
2025-08-14,Display,US,prospecting,238.15,47631,369
2025-08-14,Display,US,retargeting,178.74,35748,327
2025-08-14,Email,BR,lifecycle,27.98,3109,284
2025-08-14,Email,BR,newsletter,30.95,3439,293
2025-08-14,Email,DE,lifecycle,36.2,4022,380
2025-08-14,Email,DE,newsletter,38.54,4282,391
2025-08-14,Email,IN,lifecycle,25.03,2781,262
2025-08-14,Email,IN,newsletter,27.08,3009,261
2025-08-14,Email,UK,lifecycle,37.81,4201,338
2025-08-14,Email,UK,newsletter,39.03,4336,377
2025-08-14,Email,US,lifecycle,69.51,7724,678
2025-08-14,Email,US,newsletter,56.64,6293,553
2025-08-14,Paid Search,BR,brand,236.89,3290,157
2025-08-14,Paid Search,BR,nonbrand,291.43,4048,185
2025-08-14,Paid Search,DE,brand,324.56,4508,206
2025-08-14,Paid Search,DE,nonbrand,359.45,4992,211
2025-08-14,Paid Search,IN,brand,245.04,3403,151
2025-08-14,Paid Search,IN,nonbrand,293.55,4077,166
2025-08-14,Paid Search,UK,brand,450.24,6253,260
2025-08-14,Paid Search,UK,nonbrand,512.37,7116,318
2025-08-14,Paid Search,US,brand,600.3,8337,375
2025-08-14,Paid Search,US,nonbrand,527.22,7322,341
2025-08-14,Paid Social,BR,prospecting,217.35,16719,291
2025-08-14,Paid Social,BR,retargeting,221.77,17059,303
2025-08-14,Paid Social,DE,prospecting,315.25,24250,461
2025-08-14,Paid Social,DE,retargeting,246.44,18957,318
2025-08-14,Paid Social,IN,prospecting,213.98,16460,315
2025-08-14,Paid Social,IN,retargeting,180.54,13888,238
2025-08-14,Paid Social,UK,prospecting,394.72,30363,517
2025-08-14,Paid Social,UK,retargeting,393.95,30304,481
2025-08-14,Paid Social,US,prospecting,627.78,48291,865
2025-08-14,Paid Social,US,retargeting,501.65,38588,628
2025-08-14,Referral,BR,affiliates,107.39,2386,123
2025-08-14,Referral,DE,affiliates,107.85,2397,128
2025-08-14,Referral,IN,affiliates,105.87,2353,121
2025-08-14,Referral,UK,affiliates,217.87,4842,232
2025-08-14,Referral,US,affiliates,181.52,4034,195
2025-08-14,SEO,BR,organic,19.79,2827,218
2025-08-14,SEO,DE,organic,24.85,3550,251
2025-08-14,SEO,IN,organic,20.45,2922,217
2025-08-14,SEO,UK,organic,41.17,5881,401
2025-08-14,SEO,US,organic,47.3,6757,462
2025-08-15,Display,BR,prospecting,93.91,18782,146
2025-08-15,Display,BR,retargeting,106.89,21378,167
2025-08-15,Display,DE,prospecting,132.18,26435,224
2025-08-15,Display,DE,retargeting,124.33,24866,202
2025-08-15,Display,IN,prospecting,83.89,16779,138
2025-08-15,Display,IN,retargeting,80.01,16001,109
2025-08-15,Display,UK,prospecting,153.82,30765,231
2025-08-15,Display,UK,retargeting,136.93,27386,235
2025-08-15,Display,US,prospecting,213.68,42736,330
2025-08-15,Display,US,retargeting,207.94,41589,290
2025-08-15,Email,BR,lifecycle,20.47,2274,206
2025-08-15,Email,BR,newsletter,21.82,2425,215
2025-08-15,Email,DE,lifecycle,32.17,3575,316
2025-08-15,Email,DE,newsletter,28.34,3149,300
2025-08-15,Email,IN,lifecycle,25.71,2856,270
2025-08-15,Email,IN,newsletter,19.3,2144,226
2025-08-15,Email,UK,lifecycle,43.74,4859,460
2025-08-15,Email,UK,newsletter,45.13,5014,442
2025-08-15,Email,US,lifecycle,67.0,7444,638
2025-08-15,Email,US,newsletter,57.9,6433,593
2025-08-15,Paid Search,BR,brand,232.76,3233,141
2025-08-15,Paid Search,BR,nonbrand,315.7,4385,194
2025-08-15,Paid Search,DE,brand,352.52,4896,232
2025-08-15,Paid Search,DE,nonbrand,297.67,4134,194
2025-08-15,Paid Search,IN,brand,197.09,2737,123
2025-08-15,Paid Search,IN,nonbrand,260.97,3625,179
2025-08-15,Paid Search,UK,brand,455.12,6321,259
2025-08-15,Paid Search,UK,nonbrand,401.46,5576,255
2025-08-15,Paid Search,US,brand,613.28,8518,423
2025-08-15,Paid Search,US,nonbrand,650.98,9041,365
2025-08-15,Paid Social,BR,prospecting,264.57,20352,337
2025-08-15,Paid Social,BR,retargeting,207.81,15985,280
2025-08-15,Paid Social,DE,prospecting,332.53,25579,431
2025-08-15,Paid Social,DE,retargeting,244.68,18822,307
2025-08-15,Paid Social,IN,prospecting,196.7,15131,280
2025-08-15,Paid Social,IN,retargeting,188.48,14499,288
2025-08-15,Paid Social,UK,prospecting,287.2,22092,384
2025-08-15,Paid Social,UK,retargeting,392.97,30229,524
2025-08-15,Paid Social,US,prospecting,446.92,34378,582
2025-08-15,Paid Social,US,retargeting,345.17,26552,484
2025-08-15,Referral,BR,affiliates,96.42,2143,107
2025-08-15,Referral,DE,affiliates,107.44,2387,109
2025-08-15,Referral,IN,affiliates,79.07,1757,90
2025-08-15,Referral,UK,affiliates,151.4,3364,181
2025-08-15,Referral,US,affiliates,202.13,4492,203
2025-08-15,SEO,BR,organic,25.54,3649,243
2025-08-15,SEO,DE,organic,30.57,4367,297
2025-08-15,SEO,IN,organic,16.03,2290,174
2025-08-15,SEO,UK,organic,30.83,4404,297
2025-08-15,SEO,US,organic,42.14,6020,421
2025-08-16,Display,BR,prospecting,112.12,22424,175
2025-08-16,Display,BR,retargeting,110.84,22169,184
2025-08-16,Display,DE,prospecting,126.73,25347,186
2025-08-16,Display,DE,retargeting,125.87,25174,200
2025-08-16,Display,IN,prospecting,111.67,22333,184
2025-08-16,Display,IN,retargeting,102.71,20543,172
2025-08-16,Display,UK,prospecting,154.54,30909,264
2025-08-16,Display,UK,retargeting,153.21,30641,241
2025-08-16,Display,US,prospecting,205.16,41033,323
2025-08-16,Display,US,retargeting,223.02,44604,331
2025-08-16,Email,BR,lifecycle,29.69,3299,294
2025-08-16,Email,BR,newsletter,32.22,3580,341
2025-08-16,Email,DE,lifecycle,32.88,3654,309
2025-08-16,Email,DE,newsletter,41.28,4586,424
2025-08-16,Email,IN,lifecycle,26.82,2980,278
2025-08-16,Email,IN,newsletter,25.56,2840,261
2025-08-16,Email,UK,lifecycle,45.26,5029,466
2025-08-16,Email,UK,newsletter,56.75,6305,513
2025-08-16,Email,US,lifecycle,58.83,6537,603
2025-08-16,Email,US,newsletter,67.18,7465,655
2025-08-16,Paid Search,BR,brand,285.68,3968,194
2025-08-16,Paid Search,BR,nonbrand,299.7,4163,195
2025-08-16,Paid Search,DE,brand,268.06,3723,162
2025-08-16,Paid Search,DE,nonbrand,330.91,4596,215
2025-08-16,Paid Search,IN,brand,307.62,4272,192
2025-08-16,Paid Search,IN,nonbrand,265.68,3690,160
2025-08-16,Paid Search,UK,brand,528.4,7339,284
2025-08-16,Paid Search,UK,nonbrand,438.23,6087,291
2025-08-16,Paid Search,US,brand,561.06,7793,302
2025-08-16,Paid Search,US,nonbrand,659.03,9153,335
2025-08-16,Paid Social,BR,prospecting,235.83,18140,331
2025-08-16,Paid Social,BR,retargeting,242.26,18635,379
2025-08-16,Paid Social,DE,prospecting,272.1,20930,374
2025-08-16,Paid Social,DE,retargeting,258.33,19871,355
2025-08-16,Paid Social,IN,prospecting,233.22,17940,295
2025-08-16,Paid Social,IN,retargeting,194.45,14957,280
2025-08-16,Paid Social,UK,prospecting,460.2,35400,677
2025-08-16,Paid Social,UK,retargeting,477.23,36710,682
2025-08-16,Paid Social,US,prospecting,534.35,41104,799
2025-08-16,Paid Social,US,retargeting,517.79,39830,720
2025-08-16,Referral,BR,affiliates,99.76,2217,120
2025-08-16,Referral,DE,affiliates,123.41,2742,129
2025-08-16,Referral,IN,affiliates,96.47,2144,104
2025-08-16,Referral,UK,affiliates,179.02,3978,209
2025-08-16,Referral,US,affiliates,256.95,5710,300
2025-08-16,SEO,BR,organic,28.65,4093,256
2025-08-16,SEO,DE,organic,34.01,4858,340
2025-08-16,SEO,IN,organic,21.49,3070,235
2025-08-16,SEO,UK,organic,47.27,6754,482
2025-08-16,SEO,US,organic,64.24,9178,677
2025-08-17,Display,BR,prospecting,96.5,19301,149
2025-08-17,Display,BR,retargeting,95.79,19158,145
2025-08-17,Display,DE,prospecting,117.77,23554,186
2025-08-17,Display,DE,retargeting,137.95,27589,203
2025-08-17,Display,IN,prospecting,97.44,19487,146
2025-08-17,Display,IN,retargeting,106.22,21245,163
2025-08-17,Display,UK,prospecting,151.02,30205,266
2025-08-17,Display,UK,retargeting,128.4,25680,205
2025-08-17,Display,US,prospecting,198.14,39629,330
2025-08-17,Display,US,retargeting,193.09,38619,302
2025-08-17,Email,BR,lifecycle,25.68,2853,239
2025-08-17,Email,BR,newsletter,29.44,3272,299
2025-08-17,Email,DE,lifecycle,42.98,4776,425
2025-08-17,Email,DE,newsletter,30.98,3443,303
2025-08-17,Email,IN,lifecycle,27.64,3071,289
2025-08-17,Email,IN,newsletter,28.87,3208,302
2025-08-17,Email,UK,lifecycle,53.81,5979,539
2025-08-17,Email,UK,newsletter,46.49,5165,422
2025-08-17,Email,US,lifecycle,71.66,7962,695
2025-08-17,Email,US,newsletter,53.47,5941,558
2025-08-17,Paid Search,BR,brand,283.55,3938,176
2025-08-17,Paid Search,BR,nonbrand,354.59,4925,235
2025-08-17,Paid Search,DE,brand,356.47,4951,215
2025-08-17,Paid Search,DE,nonbrand,379.6,5272,226
2025-08-17,Paid Search,IN,brand,241.28,3351,134
2025-08-17,Paid Search,IN,nonbrand,261.75,3635,159
2025-08-17,Paid Search,UK,brand,490.58,6814,294
2025-08-17,Paid Search,UK,nonbrand,468.27,6504,281
2025-08-17,Paid Search,US,brand,675.7,9385,372
2025-08-17,Paid Search,US,nonbrand,537.36,7463,351
2025-08-17,Paid Social,BR,prospecting,257.33,19795,379
2025-08-17,Paid Social,BR,retargeting,258.03,19848,377
2025-08-17,Paid Social,DE,prospecting,289.16,22243,405
2025-08-17,Paid Social,DE,retargeting,321.37,24721,467
2025-08-17,Paid Social,IN,prospecting,230.58,17737,315
2025-08-17,Paid Social,IN,retargeting,260.04,20003,344
2025-08-17,Paid Social,UK,prospecting,381.46,29343,575
2025-08-17,Paid Social,UK,retargeting,495.41,38108,642
2025-08-17,Paid Social,US,prospecting,628.65,48358,947
